endpoint,deployed_model_id,logging_time,request_id,request_payload,response_payload
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:03.621546 UTC,5033530479192373896,"[{""martial"":""divorced"",""contact"":""telephone"",""age"":31,""previous"":0,""poutcome"":""success"",""day"":12,""education"":""secondary"",""job"":""retired"",""balance"":91191,""month"":""sep"",""pdays"":-1,""duration"":402,""default"":""no"",""loan"":""yes"",""housing"":""no"",""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:07.681895 UTC,5314578772652636162,"[{""previous"":0,""month"":""jul"",""duration"":516,""contact"":""unknown"",""martial"":""married"",""pdays"":-1,""default"":""no"",""loan"":""yes"",""poutcome"":""unknown"",""age"":91,""balance"":27450,""job"":""housemaid"",""day"":20,""housing"":""no"",""campaign"":1,""education"":""unknown""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:11.816840 UTC,2600439059339635548,"[{""duration"":559,""campaign"":1,""pdays"":-1,""poutcome"":""other"",""loan"":""no"",""martial"":""single"",""job"":""self-employed"",""month"":""mar"",""default"":""no"",""education"":""secondary"",""day"":12,""age"":84,""previous"":0,""contact"":""cellular"",""balance"":58557,""housing"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:15.834914 UTC,4054082463622416320,"[{""pdays"":-1,""duration"":44,""loan"":""no"",""education"":""secondary"",""martial"":""single"",""default"":""yes"",""poutcome"":""success"",""balance"":25147,""housing"":""no"",""month"":""jan"",""previous"":0,""age"":42,""campaign"":1,""contact"":""telephone"",""job"":""unemployed"",""day"":19}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:19.800915 UTC,5772738550817570177,"[{""loan"":""no"",""poutcome"":""failure"",""balance"":64556,""day"":23,""default"":""no"",""contact"":""cellular"",""campaign"":1,""housing"":""no"",""pdays"":-1,""martial"":""single"",""previous"":0,""month"":""nov"",""education"":""tertiary"",""age"":69,""duration"":251,""job"":""unemployed""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:23.734564 UTC,4064405486401153890,"[{""campaign"":1,""poutcome"":""success"",""loan"":""yes"",""day"":4,""age"":23,""martial"":""divorced"",""pdays"":-1,""balance"":15012,""housing"":""no"",""default"":""yes"",""education"":""tertiary"",""month"":""may"",""job"":""housemaid"",""contact"":""cellular"",""previous"":0,""duration"":437}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:27.811843 UTC,6733438689765588629,"[{""month"":""jun"",""housing"":""yes"",""default"":""yes"",""pdays"":-1,""age"":98,""balance"":65254,""previous"":0,""job"":""unemployed"",""campaign"":1,""duration"":329,""day"":1,""martial"":""single"",""contact"":""cellular"",""loan"":""no"",""education"":""tertiary"",""poutcome"":""success""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:31.734684 UTC,3217363215141621754,"[{""pdays"":-1,""default"":""no"",""housing"":""no"",""contact"":""cellular"",""education"":""secondary"",""duration"":570,""balance"":77998,""month"":""aug"",""campaign"":1,""martial"":""single"",""age"":90,""loan"":""yes"",""day"":24,""previous"":0,""job"":""housemaid"",""poutcome"":""failure""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:35.748940 UTC,2957640092374154184,"[{""martial"":""married"",""day"":30,""balance"":57770,""previous"":0,""default"":""yes"",""loan"":""yes"",""month"":""feb"",""contact"":""cellular"",""education"":""primary"",""duration"":747,""pdays"":-1,""campaign"":1,""age"":34,""housing"":""no"",""poutcome"":""unknown"",""job"":""services""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:38.651217 UTC,3555838911959651959,"[{""duration"":347,""contact"":""unknown"",""age"":34,""day"":15,""month"":""jul"",""poutcome"":""success"",""loan"":""no"",""pdays"":-1,""martial"":""married"",""job"":""unemployed"",""education"":""tertiary"",""balance"":65190,""previous"":0,""housing"":""no"",""campaign"":1,""default"":""yes""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:42.575969 UTC,8339347408021172711,"[{""duration"":51,""poutcome"":""failure"",""pdays"":-1,""previous"":0,""contact"":""cellular"",""martial"":""single"",""job"":""retired"",""balance"":30636,""default"":""no"",""education"":""tertiary"",""age"":64,""housing"":""yes"",""campaign"":1,""loan"":""yes"",""month"":""apr"",""day"":26}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:46.715396 UTC,6024532713868606277,"[{""pdays"":-1,""balance"":55835,""age"":95,""martial"":""married"",""month"":""apr"",""campaign"":1,""poutcome"":""other"",""day"":4,""housing"":""yes"",""previous"":0,""loan"":""yes"",""contact"":""unknown"",""education"":""primary"",""job"":""retired"",""default"":""yes"",""duration"":199}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:50.657506 UTC,4903492392252991645,"[{""day"":19,""martial"":""married"",""loan"":""no"",""poutcome"":""unknown"",""default"":""no"",""contact"":""telephone"",""age"":42,""pdays"":-1,""education"":""unknown"",""balance"":74675,""housing"":""yes"",""campaign"":1,""month"":""jul"",""previous"":0,""duration"":71,""job"":""unknown""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:54.574798 UTC,4088471548132811585,"[{""contact"":""unknown"",""loan"":""yes"",""housing"":""no"",""default"":""yes"",""age"":39,""pdays"":-1,""duration"":955,""month"":""sep"",""martial"":""divorced"",""day"":18,""job"":""entrepreneur"",""education"":""unknown"",""balance"":92278,""poutcome"":""unknown"",""previous"":0,""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:26:58.603013 UTC,4027488418796845502,"[{""previous"":0,""duration"":929,""month"":""sep"",""balance"":42553,""pdays"":-1,""default"":""no"",""martial"":""divorced"",""loan"":""yes"",""poutcome"":""unknown"",""day"":30,""campaign"":1,""housing"":""yes"",""education"":""tertiary"",""age"":97,""contact"":""cellular"",""job"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:03.263846 UTC,539818180543039531,"[{""age"":94,""duration"":867,""previous"":0,""poutcome"":""failure"",""job"":""unknown"",""housing"":""yes"",""loan"":""no"",""month"":""dec"",""education"":""unknown"",""balance"":82887,""pdays"":-1,""day"":5,""campaign"":1,""default"":""yes"",""contact"":""unknown"",""martial"":""divorced""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:07.214744 UTC,5438614084769537413,"[{""housing"":""yes"",""job"":""housemaid"",""balance"":83374,""martial"":""divorced"",""contact"":""unknown"",""duration"":339,""day"":31,""pdays"":-1,""age"":60,""campaign"":1,""education"":""primary"",""previous"":0,""default"":""yes"",""poutcome"":""other"",""loan"":""no"",""month"":""jan""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:11.142990 UTC,9091036142093107669,"[{""balance"":1566,""pdays"":-1,""job"":""unknown"",""duration"":317,""day"":29,""month"":""nov"",""housing"":""no"",""previous"":0,""age"":31,""education"":""secondary"",""martial"":""married"",""contact"":""telephone"",""poutcome"":""failure"",""default"":""yes"",""campaign"":1,""loan"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:15.074625 UTC,4227298721297440484,"[{""contact"":""unknown"",""poutcome"":""failure"",""previous"":0,""default"":""no"",""loan"":""no"",""martial"":""divorced"",""job"":""admin."",""campaign"":1,""pdays"":-1,""age"":38,""balance"":28765,""day"":7,""month"":""dec"",""duration"":178,""housing"":""no"",""education"":""unknown""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:19.311872 UTC,5047754833311935863,"[{""pdays"":-1,""loan"":""yes"",""martial"":""divorced"",""age"":19,""balance"":72151,""default"":""no"",""education"":""secondary"",""poutcome"":""failure"",""duration"":715,""contact"":""cellular"",""campaign"":1,""month"":""aug"",""day"":5,""housing"":""yes"",""previous"":0,""job"":""technician""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:23.382733 UTC,2892317875717761960,"[{""pdays"":-1,""job"":""housemaid"",""default"":""no"",""duration"":894,""housing"":""no"",""martial"":""divorced"",""month"":""sep"",""loan"":""no"",""contact"":""telephone"",""day"":28,""poutcome"":""other"",""campaign"":1,""education"":""primary"",""previous"":0,""age"":42,""balance"":99284}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:27.446948 UTC,1160619089662144953,"[{""loan"":""no"",""martial"":""single"",""age"":78,""day"":1,""previous"":0,""default"":""yes"",""job"":""self-employed"",""duration"":153,""education"":""primary"",""balance"":71437,""pdays"":-1,""poutcome"":""unknown"",""housing"":""yes"",""contact"":""unknown"",""campaign"":1,""month"":""oct""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:31.560457 UTC,88543985758771783,"[{""duration"":143,""campaign"":1,""month"":""feb"",""education"":""secondary"",""loan"":""no"",""poutcome"":""unknown"",""martial"":""married"",""previous"":0,""default"":""yes"",""job"":""self-employed"",""housing"":""no"",""contact"":""cellular"",""pdays"":-1,""balance"":7497,""day"":30,""age"":56}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:35.671250 UTC,4418281386496597000,"[{""housing"":""no"",""campaign"":1,""education"":""tertiary"",""poutcome"":""other"",""month"":""sep"",""balance"":55380,""previous"":0,""age"":67,""job"":""blue-collar"",""loan"":""yes"",""contact"":""cellular"",""martial"":""divorced"",""pdays"":-1,""day"":11,""duration"":469,""default"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:39.730145 UTC,4035016186933630226,"[{""age"":60,""balance"":47053,""education"":""tertiary"",""housing"":""yes"",""duration"":730,""martial"":""divorced"",""pdays"":-1,""campaign"":1,""poutcome"":""unknown"",""month"":""apr"",""previous"":0,""default"":""no"",""job"":""technician"",""loan"":""yes"",""day"":25,""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:43.702122 UTC,5043844690244163556,"[{""education"":""secondary"",""month"":""aug"",""age"":63,""pdays"":-1,""campaign"":1,""contact"":""cellular"",""day"":26,""previous"":0,""loan"":""no"",""duration"":174,""martial"":""single"",""job"":""unknown"",""default"":""yes"",""poutcome"":""other"",""balance"":99410,""housing"":""no""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:47.679456 UTC,473730818651382590,"[{""default"":""no"",""day"":10,""age"":74,""previous"":0,""poutcome"":""failure"",""contact"":""cellular"",""month"":""aug"",""duration"":748,""martial"":""married"",""pdays"":-1,""education"":""unknown"",""loan"":""yes"",""job"":""technician"",""balance"":92283,""campaign"":1,""housing"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:51.796508 UTC,5111462938539584868,"[{""housing"":""yes"",""pdays"":-1,""default"":""no"",""poutcome"":""other"",""campaign"":1,""duration"":8,""contact"":""telephone"",""previous"":0,""balance"":39094,""age"":93,""loan"":""yes"",""martial"":""single"",""education"":""secondary"",""job"":""blue-collar"",""day"":16,""month"":""nov""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:55.713826 UTC,6186862050262076525,"[{""campaign"":1,""education"":""primary"",""loan"":""no"",""job"":""unemployed"",""duration"":797,""age"":24,""balance"":36887,""previous"":0,""martial"":""single"",""default"":""no"",""day"":18,""month"":""nov"",""housing"":""yes"",""pdays"":-1,""poutcome"":""failure"",""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:27:59.605918 UTC,2616599618619683877,"[{""default"":""yes"",""duration"":225,""education"":""tertiary"",""previous"":0,""day"":4,""age"":49,""poutcome"":""unknown"",""campaign"":1,""pdays"":-1,""job"":""retired"",""month"":""apr"",""martial"":""single"",""housing"":""no"",""contact"":""unknown"",""balance"":31567,""loan"":""no""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:28:03.566653 UTC,7092544694916181152,"[{""martial"":""divorced"",""poutcome"":""success"",""education"":""secondary"",""pdays"":-1,""age"":34,""month"":""apr"",""balance"":47305,""campaign"":1,""loan"":""no"",""contact"":""telephone"",""previous"":0,""duration"":805,""default"":""no"",""housing"":""yes"",""job"":""entrepreneur"",""day"":10}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:28:07.759786 UTC,9050911315359208962,"[{""martial"":""divorced"",""default"":""no"",""contact"":""unknown"",""month"":""oct"",""pdays"":-1,""housing"":""yes"",""education"":""unknown"",""job"":""services"",""balance"":149,""age"":86,""poutcome"":""failure"",""campaign"":1,""duration"":198,""previous"":0,""loan"":""no"",""day"":21}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:28:11.742959 UTC,7693417289287759762,"[{""loan"":""yes"",""balance"":37100,""previous"":0,""default"":""yes"",""campaign"":1,""duration"":52,""education"":""primary"",""age"":68,""housing"":""no"",""martial"":""single"",""job"":""housemaid"",""poutcome"":""failure"",""contact"":""unknown"",""day"":16,""pdays"":-1,""month"":""feb""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:28:15.661858 UTC,7632859118860438600,"[{""age"":69,""month"":""jan"",""default"":""yes"",""job"":""student"",""day"":11,""pdays"":-1,""martial"":""married"",""poutcome"":""success"",""housing"":""no"",""loan"":""yes"",""campaign"":1,""contact"":""cellular"",""duration"":869,""balance"":85510,""education"":""tertiary"",""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:28:19.601899 UTC,3726201377830949831,"[{""loan"":""yes"",""martial"":""divorced"",""education"":""primary"",""housing"":""yes"",""default"":""yes"",""contact"":""unknown"",""month"":""aug"",""campaign"":1,""age"":95,""poutcome"":""other"",""pdays"":-1,""previous"":0,""day"":14,""duration"":171,""balance"":96711,""job"":""housemaid""}]","[""no""]"
