Annual Turnover,City,Restaurant Location,Opening Day of Restaurant,Facebook Popularity Quotient,Endorsed By,Instagram Popularity Quotient,Fire Audit,Situated in a Multi Complex,Dedicated Parking,Open Sitting Available,Resturant Tier,Restaurant Type,Restaurant Theme,Restaurant Zomato Rating,Restaurant City Tier,Order Wait Time,Staff Responsivness,Value for Money,Hygiene Rating,Food Rating,Overall Restaurant Rating,Live Music Rating,Comedy Gigs Rating,Value Deals Rating,Ambience,Lively,Service,Comfortablility,Privacy,Cuisine1,Cuisine2
30000000,133,1,734511,85.0,2,84.0,1,0,1,0,2.0,0,0,3,0,4,5,5,5,7,7.0,4.0,3.0,3.0,7.0,7,3,2,5,1,4
28000000,63,1,734512,77.0,2,68.0,1,1,0,1,2.0,0,2,2,0,5,4,6,4,7,7.0,4.0,3.0,3.0,2.0,4,3,8,6,5,19
24000000,63,1,732631,60.0,1,50.0,1,0,1,0,2.0,0,2,2,0,6,2,3,4,6,6.0,2.0,3.0,4.0,3.0,2,4,3,5,3,24
44000000,72,0,733433,87.0,1,94.0,1,1,1,1,2.0,0,16,3,1,5,5,6,6,5,10.0,4.0,3.0,4.0,4.0,8,3,1,7,1,4
15000000,15,0,734303,82.46,1,71.0,1,1,1,1,2.0,0,24,2,0,1,5,4,4,10,7.0,5.0,2.0,4.0,8.0,8,4,3,6,10,9
11000000,63,1,733960,66.6,1,70.0,1,1,1,1,2.0,0,0,2,0,4,3,4,4,9,7.0,3.0,3.0,4.0,5.0,2,2,3,1,7,20
6000000,133,1,734818,74.5,2,62.0,1,0,1,1,2.0,0,23,2,0,2,6,4,5,5,8.0,4.0,3.0,4.0,7.0,8,4,5,7,2,16
40000000,15,0,732528,71.0,2,72.0,1,1,1,1,2.0,2,2,3,0,3,3,3,4,10,10.0,4.0,3.0,4.0,9.0,10,8,3,8,2,16
40000000,133,1,734273,67.5,1,80.4,1,1,1,1,2.0,0,0,3,0,10,6,5,6,6,9.0,5.0,3.0,5.0,6.0,9,6,1,7,1,4
10000000,42,0,733713,85.0,1,73.0,0,0,1,1,2.0,0,16,3,0,8,3,4,3,7,6.0,3.0,2.0,4.0,6.0,9,0,2,5,14,18
29500000,72,1,733755,72.0,1,60.0,1,0,1,1,2.0,0,2,2,1,6,4,3,2,7,9.0,4.0,3.0,4.0,10.0,8,8,3,7,1,4
24000000,15,0,734113,72.8,2,65.6,0,1,1,0,2.0,0,16,3,0,10,5,4,3,10,6.0,3.0,2.0,4.0,9.0,8,6,1,8,10,9
20500000,133,1,733612,60.0,1,60.0,0,1,1,1,2.0,0,2,2,0,1,4,4,3,5,7.0,3.0,3.0,4.0,5.0,3,5,4,3,10,9
10000000,29,1,733666,72.6,1,77.7,1,1,0,1,2.0,0,0,3,0,1,2,4,3,10,9.0,5.0,3.0,4.0,8.0,7,5,7,7,2,18
20000000,106,1,733747,73.0,1,59.0,1,1,0,1,2.0,0,23,3,0,1,2,5,5,6,9.0,3.0,3.0,4.0,6.0,6,4,2,6,12,22
30000000,38,1,733015,76.7,1,80.0,0,1,1,0,2.0,0,2,3,1,5,4,4,5,6,7.0,3.0,3.0,4.0,9.0,5,5,1,8,7,20
31500000,15,0,734684,85.76,1,83.83,1,1,1,0,2.0,0,2,3,1,7,5,6,5,8,9.0,6.0,3.0,4.0,3.0,4,1,3,3,5,19
38000000,75,1,734081,80.8,2,70.4,1,1,1,1,2.0,0,2,2,0,5,4,4,5,7,10.0,4.0,3.0,4.0,10.0,7,3,0,5,10,9
24000000,133,1,734328,76.0,2,63.0,1,1,0,1,2.0,0,2,2,0,7,6,6,6,6,8.0,5.0,3.0,3.0,6.0,10,6,0,9,3,11
72000000,138,1,731897,82.0,2,75.0,1,1,1,1,1.0,0,21,4,0,5,5,3,6,10,7.0,4.0,3.0,4.0,8.0,6,5,3,8,3,11
9000000,15,1,732838,90.24,1,81.5,1,0,1,0,2.0,3,16,4,0,6,4,4,4,9,9.0,4.0,4.0,4.0,7.0,8,7,2,8,6,6
30000000,72,1,734289,74.0,2,69.0,0,1,1,1,2.0,0,16,2,0,1,7,7,6,7,9.0,4.0,3.0,4.0,6.0,8,5,4,8,6,17
17500000,63,1,733763,68.3,1,81.3,0,1,1,1,2.0,0,24,3,0,9,3,4,5,5,9.0,4.0,4.0,4.0,7.0,6,3,4,7,11,21
10000000,98,1,733129,75.62,1,74.05,1,1,1,1,2.0,2,2,4,1,7,3,5,6,6,9.0,5.0,3.0,4.0,6.0,9,5,3,6,4,17
19000000,133,1,733770,73.0,2,76.2,1,1,1,1,2.0,0,16,2,0,5,4,2,3,8,7.0,3.0,2.0,4.0,4.0,0,3,2,2,10,9
43500000,63,1,732803,82.8,1,80.4,1,1,1,1,1.0,0,16,4,0,10,4,5,5,10,9.0,4.0,4.0,4.0,6.0,4,2,2,6,2,18
5000000,161,0,732848,78.0,1,82.0,1,1,0,1,2.0,0,16,2,0,7,4,4,4,7,6.0,3.0,1.0,4.0,7.0,8,4,2,8,3,24
14500000,131,1,732867,54.8,1,61.6,1,1,1,1,2.0,2,2,3,0,9,4,6,7,8,9.0,6.0,3.0,4.0,7.0,6,2,1,6,7,20
20000000,63,0,734014,72.8,2,63.0,1,1,1,1,2.0,2,2,3,1,2,5,5,6,5,8.0,5.0,3.0,3.0,7.0,6,4,1,8,6,6
25000000,111,0,733864,68.0,1,64.0,0,0,1,0,2.0,0,0,3,0,4,4,3,3,9,8.0,3.0,3.0,4.0,8.0,8,6,6,8,15,25
50000000,63,0,733111,93.6,2,86.4,1,1,1,1,2.0,0,2,3,0,10,6,6,5,5,10.0,4.0,3.0,4.0,5.0,7,4,3,5,2,18
32500000,98,1,733995,90.4,2,89.8,1,1,1,0,2.0,0,2,4,1,4,6,5,6,5,9.0,6.0,3.0,5.0,7.0,8,2,2,5,2,16
23000000,78,1,734675,92.5,1,77.6,1,1,0,0,2.0,0,2,3,0,6,4,5,6,5,9.0,6.0,3.0,5.0,7.0,7,4,1,7,2,18
24500000,63,1,734022,82.2,2,82.4,1,0,1,1,2.0,0,23,3,0,9,5,5,5,6,10.0,4.0,3.0,4.0,8.0,9,4,1,7,1,4
24000000,0,1,734273,82.2,2,69.8,1,1,1,1,2.0,0,16,2,0,5,5,5,6,7,7.0,4.0,2.0,4.0,4.0,7,7,7,6,3,11
16000000,36,0,733234,78.0,2,66.67,0,1,1,1,2.0,2,2,2,1,8,3,4,3,6,7.0,4.0,3.0,3.0,4.0,6,4,1,8,3,24
32500000,38,0,733963,73.0,2,76.0,1,1,1,1,2.0,0,16,3,1,7,5,4,6,5,8.0,4.0,3.0,4.0,6.0,5,4,0,9,2,18
10000000,177,0,733059,73.83,1,72.0,0,1,1,0,2.0,2,2,3,0,1,4,3,4,6,8.0,4.0,3.0,4.0,5.0,8,5,5,5,10,9
33500000,133,1,734267,86.33,2,85.8,1,1,1,1,2.0,0,16,3,1,2,5,5,7,9,9.0,5.0,5.0,4.0,6.0,6,5,4,6,2,18
15000000,72,1,734074,70.3,1,89.1,0,1,1,1,2.0,0,2,2,1,8,5,4,5,10,9.0,4.0,3.0,4.0,5.0,7,5,0,4,2,18
18000000,131,1,733911,68.6,2,59.2,1,1,0,1,2.0,0,16,2,0,2,2,3,4,10,6.0,3.0,3.0,4.0,9.0,9,7,0,8,6,17
35000000,115,1,733680,81.86,1,67.74,1,1,1,1,2.0,0,24,3,0,2,4,4,5,10,8.0,5.0,3.0,4.0,7.0,8,5,6,6,2,16
42000000,0,1,733390,56.0,2,62.0,0,1,1,0,2.0,0,16,2,0,4,3,4,5,8,9.0,2.0,4.0,4.0,8.0,5,5,3,7,6,17
32500000,115,1,732971,88.0,1,78.0,1,1,1,1,2.0,0,2,1,1,5,6,6,6,7,10.0,4.0,3.0,4.0,4.0,5,3,4,5,2,18
20000000,133,0,733354,68.0,2,74.0,1,1,1,1,2.0,2,2,3,0,3,3,5,5,10,10.0,4.0,3.0,4.0,6.0,5,6,5,7,6,23
33500000,143,0,734227,86.8,1,91.7,1,1,1,1,2.0,0,16,3,1,2,6,5,7,6,10.0,4.0,3.0,4.0,8.0,8,4,2,5,12,22
24000000,133,1,733843,65.0,1,61.0,1,1,1,1,2.0,0,2,2,0,1,4,4,6,7,10.0,4.0,3.0,4.0,7.0,8,8,2,9,2,18
25000000,86,1,733282,55.5,1,59.38,1,1,1,1,2.0,0,2,2,0,5,4,4,5,6,9.0,5.0,3.0,4.0,6.0,9,2,3,7,13,10
36000000,0,1,734686,78.0,2,73.4,0,1,1,0,2.0,0,2,2,1,1,8,6,7,10,9.0,7.0,3.0,6.0,9.0,8,6,1,5,10,9
18000000,158,1,733206,84.8,2,85.8,1,1,1,1,2.0,0,16,2,1,7,4,6,6,7,7.0,4.0,2.0,4.0,7.0,6,2,6,6,4,17
15000000,59,1,733615,71.17,1,61.2,0,1,1,1,2.0,0,16,2,0,5,3,5,6,5,7.0,3.0,2.0,4.0,6.0,7,5,4,6,5,19
9500000,54,1,734324,59.0,2,55.0,1,1,1,0,2.0,0,23,2,0,6,3,4,3,5,7.0,4.0,3.0,4.0,0.0,6,5,7,7,6,23
22500000,0,1,734398,87.0,2,76.8,1,0,1,1,2.0,0,16,2,0,1,7,6,5,7,9.0,4.0,3.0,4.0,6.0,6,4,5,3,3,11
42000000,129,1,733186,58.5,1,67.4,0,1,1,1,2.0,0,16,3,0,9,4,5,6,5,9.0,4.0,4.0,4.0,4.0,7,6,1,7,5,19
26000000,63,1,733685,77.6,2,72.6,1,1,1,1,2.0,0,2,2,0,3,4,6,7,6,9.0,5.0,3.0,4.0,7.0,6,2,8,7,13,10
36000000,15,1,733679,83.66,1,93.9,1,1,1,1,2.0,0,2,3,1,7,4,6,7,10,9.0,5.0,3.0,4.0,9.0,8,4,2,7,2,18
20500000,38,1,734566,89.4,1,94.5,1,1,1,0,2.0,0,2,3,0,6,4,4,4,5,6.0,3.0,3.0,2.0,10.0,10,2,0,9,7,20
35000000,0,1,734151,91.68,1,69.16,0,0,1,0,2.0,0,0,2,1,7,5,6,5,6,9.0,6.0,3.0,4.0,5.0,7,6,2,6,2,18
50000000,0,1,733048,69.3,1,89.6,1,0,1,1,2.0,2,2,3,0,3,4,4,5,8,10.0,4.0,3.0,4.0,6.0,7,6,3,4,3,11
33500000,0,1,733966,81.6,2,76.4,0,1,1,1,2.0,0,9,3,0,3,4,5,7,10,7.0,4.0,3.0,4.0,4.0,7,5,2,6,15,25
33500000,38,1,733995,89.9,1,90.1,1,1,1,1,2.0,0,2,3,1,9,5,4,5,8,8.0,4.0,3.0,4.0,8.0,8,2,1,6,2,18
18000000,133,1,734307,84.0,2,81.0,0,1,1,1,2.0,0,2,3,0,4,7,5,5,7,9.0,4.0,3.0,5.0,6.0,8,4,2,4,2,18
18000000,78,1,733774,77.2,2,79.8,1,1,1,1,1.0,0,2,3,0,10,4,4,5,7,8.0,3.0,3.0,4.0,6.0,6,4,5,6,15,25
30000000,15,1,734183,86.4,2,95.8,0,1,1,1,2.0,0,16,4,1,1,4,6,7,8,7.0,4.0,3.0,4.0,7.0,5,4,2,2,6,17
33000000,131,1,732458,69.0,2,58.0,1,0,1,0,2.0,0,0,2,0,1,5,5,5,10,10.0,4.0,3.0,4.0,4.0,8,4,5,7,6,6
22000000,15,0,734028,70.0,1,67.0,1,1,1,0,2.0,0,0,3,0,1,3,4,4,7,6.0,3.0,3.0,2.0,7.0,7,7,4,7,10,9
25000000,143,0,733654,85.67,1,75.67,1,1,0,1,2.0,0,2,2,0,10,4,4,4,8,10.0,4.0,3.0,4.0,8.0,7,4,4,7,2,16
35000000,133,1,733523,79.5,1,77.8,1,1,0,1,2.0,0,0,2,0,2,5,4,5,10,10.0,4.0,3.0,4.0,5.0,7,4,2,8,7,20
12000000,38,1,733093,64.0,1,71.0,1,1,1,1,2.0,2,2,2,0,5,4,5,4,6,10.0,3.0,3.0,4.0,9.0,5,5,0,4,6,23
18500000,38,1,733186,94.0,1,83.0,1,1,0,1,2.0,0,16,2,0,1,4,4,4,6,7.0,4.0,2.0,4.0,5.0,5,8,3,9,14,18
15000000,133,1,733235,73.2,2,74.6,1,1,1,1,2.0,0,0,3,0,9,4,5,4,5,10.0,4.0,3.0,4.0,8.0,5,4,3,7,8,13
22000000,133,0,734437,62.6,2,68.04,1,1,0,1,2.0,0,2,3,0,1,5,4,4,9,7.0,4.0,3.0,3.0,6.0,8,1,3,8,10,9
12000000,143,1,732896,65.41,1,77.81,1,1,1,1,2.0,2,2,3,0,6,3,4,3,10,10.0,4.0,3.0,4.0,6.0,6,5,5,6,1,4
24000000,72,0,734388,82.0,2,83.3,0,1,1,1,2.0,0,2,3,1,6,5,4,5,5,10.0,4.0,3.0,4.0,8.0,9,6,4,8,7,20
32500000,110,0,733962,90.0,1,89.26,1,1,1,1,2.0,0,16,3,0,2,6,5,5,9,10.0,4.0,3.0,4.0,8.0,7,7,0,6,2,16
30500000,131,1,733360,83.2,2,61.4,1,0,1,0,2.0,0,23,1,0,6,5,4,5,6,7.0,4.0,3.0,4.0,4.0,8,5,3,6,1,4
36000000,0,1,733941,80.0,1,63.83,0,1,1,1,2.0,0,0,3,0,9,5,5,4,10,9.0,5.0,3.0,4.0,6.0,8,1,4,5,10,9
14500000,143,1,732763,57.5,1,68.8,1,1,1,1,2.0,2,2,2,0,5,3,2,4,8,8.0,4.0,3.0,4.0,7.0,5,2,5,4,7,20
40000000,0,1,733625,72.0,2,73.6,1,1,1,1,2.0,0,23,3,0,9,4,4,5,6,10.0,4.0,3.0,4.0,6.0,8,1,1,8,9,20
32500000,120,1,734567,91.62,1,74.71,1,0,1,1,2.0,0,2,3,1,7,6,4,6,5,10.0,4.0,3.0,4.0,7.0,8,5,1,8,2,18
49000000,38,1,733642,88.16,1,92.5,1,0,1,1,2.0,0,2,2,0,2,4,5,6,5,9.0,6.0,3.0,4.0,9.0,10,6,4,8,7,20
24000000,131,1,733238,65.5,1,66.0,0,0,1,0,2.0,0,2,2,0,8,6,5,5,10,9.0,4.0,3.0,4.0,7.0,6,4,3,6,3,11
15000000,105,1,733657,79.0,1,83.4,1,0,1,1,2.0,0,2,3,0,5,4,5,5,8,10.0,4.0,3.0,4.0,9.0,8,6,4,8,7,20
32500000,72,1,734367,88.4,2,61.8,1,0,1,1,1.0,0,16,3,1,5,4,4,4,9,10.0,4.0,3.0,4.0,5.0,10,7,1,9,2,16
7500000,105,1,734311,82.4,2,81.2,1,1,1,1,2.0,0,0,2,0,6,5,4,5,10,10.0,3.0,3.0,4.0,8.0,9,6,2,3,14,18
37500000,72,0,733614,83.0,1,82.0,0,1,1,1,2.0,0,2,3,0,3,4,4,5,9,10.0,4.0,3.0,4.0,2.0,4,0,3,4,2,18
15000000,98,0,733144,72.5,1,53.2,0,1,1,0,2.0,0,23,2,1,3,5,4,4,6,9.0,4.0,3.0,4.0,7.0,6,5,5,6,8,13
45000000,0,1,734376,93.0,1,94.0,1,1,1,1,2.0,0,2,4,1,4,5,4,5,10,9.0,5.0,3.0,5.0,7.0,5,4,5,6,7,20
18000000,15,0,734473,92.32,1,84.5,1,1,0,1,2.0,0,16,4,0,3,5,3,3,8,8.0,3.0,3.0,3.0,10.0,9,5,1,9,14,18
37500000,38,1,734674,92.0,1,90.0,0,1,0,1,2.0,0,2,3,0,1,5,6,5,5,9.0,5.0,3.0,5.0,10.0,6,7,0,9,12,22
32500000,98,1,733482,87.0,2,73.0,1,1,1,1,2.0,0,0,3,0,4,6,3,4,9,8.0,4.0,3.0,4.0,4.0,7,4,4,7,7,20
18000000,133,0,735116,74.0,1,78.0,0,0,1,1,2.0,0,0,3,0,8,4,5,5,5,8.0,3.0,3.0,3.0,9.0,9,5,1,7,2,18
50000000,143,0,733700,77.0,2,73.67,1,0,1,0,2.0,0,0,3,0,8,5,6,5,6,10.0,4.0,3.0,4.0,7.0,8,2,3,7,8,13
18000000,0,1,734037,79.0,1,69.0,0,1,0,1,2.0,0,2,2,1,9,5,4,3,10,7.0,3.0,3.0,4.0,5.0,8,8,9,4,10,9
16000000,131,1,733660,87.6,1,86.4,1,1,0,1,2.0,0,2,3,0,4,3,3,4,8,7.0,3.0,3.0,4.0,3.0,6,3,6,6,4,17
30000000,38,1,733779,68.0,2,72.0,1,1,1,1,2.0,0,2,3,1,3,4,4,4,6,10.0,4.0,3.0,4.0,5.0,5,5,4,5,2,18
20000000,131,1,733118,84.2,2,78.2,1,0,1,0,2.0,0,16,3,0,4,6,5,6,7,9.0,4.0,4.0,4.0,9.0,9,4,1,6,2,16
18000000,0,1,733892,69.83,1,53.85,1,0,1,1,2.0,0,0,2,1,8,4,4,4,5,7.0,3.0,3.0,4.0,6.0,7,5,4,7,6,17
90000000,45,1,733022,83.67,2,73.67,1,1,1,1,2.0,0,16,3,0,3,6,4,6,9,8.0,3.0,3.0,4.0,6.0,8,7,6,9,15,25
10000000,143,0,734040,82.6,2,71.6,0,1,1,1,2.0,0,20,1,1,4,6,5,7,5,9.0,4.0,3.0,4.0,8.0,5,5,7,5,7,20
37000000,126,1,733846,91.6,2,86.6,1,1,1,1,2.0,0,16,3,0,10,6,5,6,10,9.0,4.0,4.0,4.0,7.0,10,3,0,7,7,20
20000000,0,1,733961,70.0,1,70.0,0,1,1,1,2.0,2,2,2,0,4,3,5,5,7,7.0,3.0,3.0,4.0,4.0,6,6,3,4,13,10
25000000,133,0,733314,87.4,2,79.0,0,1,0,1,2.0,0,16,3,0,8,5,6,7,8,7.0,3.0,3.0,4.0,8.0,7,5,1,4,3,11
30500000,115,1,733943,74.0,2,78.0,1,1,0,1,2.0,0,2,3,0,4,7,6,6,7,9.0,6.0,3.0,4.0,6.0,9,7,4,7,2,18
20000000,29,1,734286,75.0,2,70.0,1,1,1,1,2.0,0,2,3,0,2,4,6,5,10,7.0,4.0,3.0,3.0,5.0,8,6,5,8,2,16
30000000,0,1,733493,86.0,2,85.2,1,1,1,0,2.0,0,2,2,0,1,5,5,7,5,9.0,5.0,3.0,4.0,8.0,9,4,1,8,10,9
32500000,38,0,734384,86.8,2,78.6,1,1,1,0,2.0,0,16,3,0,1,5,4,3,8,8.0,4.0,3.0,4.0,8.0,10,3,3,7,2,16
39000000,30,1,732762,85.2,2,79.4,1,1,0,1,2.0,0,0,3,0,7,5,5,5,9,9.0,5.0,3.0,4.0,5.0,6,4,3,5,3,11
53000000,15,0,733033,69.92,1,65.54,1,1,0,1,2.0,0,2,1,1,10,4,3,4,9,7.0,3.0,3.0,4.0,4.0,9,7,4,7,2,18
36000000,131,1,733963,54.5,1,57.5,1,1,0,1,2.0,0,16,2,0,10,3,3,3,9,7.0,4.0,2.0,4.0,6.0,7,7,6,6,2,16
24000000,143,0,733349,75.0,1,64.0,1,0,1,1,2.0,2,2,2,1,9,6,4,3,8,10.0,4.0,3.0,4.0,2.0,6,3,7,4,10,9
30500000,15,0,734443,90.0,1,90.0,1,1,1,1,2.0,0,9,3,0,2,5,4,5,7,10.0,3.0,3.0,4.0,9.0,10,9,3,8,5,19
30000000,63,1,734405,85.8,2,83.0,1,1,1,1,1.0,0,16,5,0,1,5,5,5,7,10.0,6.0,3.0,4.0,6.0,8,5,1,5,2,18
31000000,120,1,734141,69.0,2,69.0,1,1,1,0,2.0,0,16,3,0,2,5,4,4,5,7.0,4.0,3.0,4.0,9.0,9,6,0,6,2,18
6000000,70,1,733666,73.0,2,76.0,1,1,0,1,2.0,0,0,3,1,5,4,5,4,6,7.0,5.0,3.0,3.0,3.0,6,5,4,4,3,24
33000000,38,1,734216,85.3,1,92.2,1,1,1,1,2.0,0,16,3,0,1,5,6,4,10,9.0,4.0,3.0,3.0,6.0,5,2,3,6,2,18
32500000,131,1,732787,58.0,1,60.0,1,1,1,1,2.0,0,16,2,0,2,3,3,4,8,7.0,4.0,2.0,4.0,5.0,6,6,7,7,6,17
14500000,131,1,734060,53.0,1,62.0,1,1,1,1,2.0,0,16,2,0,1,5,3,3,10,10.0,4.0,3.0,4.0,6.0,6,5,5,8,14,18
30500000,30,1,734490,85.5,2,58.2,0,0,1,1,2.0,0,13,2,0,1,5,3,3,5,7.0,4.0,3.0,4.0,6.0,7,6,2,7,15,25
32000000,75,1,731835,52.5,1,51.6,1,1,1,1,1.0,0,16,2,1,5,4,4,5,7,8.0,4.0,3.0,4.0,5.0,7,4,6,9,10,9
14000000,72,1,734510,88.66,1,87.5,0,1,1,1,2.0,0,0,3,1,6,4,3,3,9,6.0,4.0,3.0,2.0,7.0,7,3,2,7,6,23
17500000,38,1,734486,85.0,2,67.8,0,1,1,0,2.0,0,16,1,0,9,5,5,4,6,10.0,4.0,3.0,4.0,9.0,7,6,0,9,3,11
33000000,72,1,733684,74.6,1,80.8,1,1,1,1,2.0,0,2,2,1,1,3,3,4,8,8.0,3.0,3.0,4.0,3.0,7,5,5,7,6,6
9500000,54,1,734409,72.0,1,74.05,0,0,0,1,2.0,0,2,2,0,6,3,2,3,9,7.0,3.0,3.0,3.0,5.0,1,3,3,0,7,20
30000000,143,1,734466,87.0,2,84.0,1,1,1,1,1.0,0,16,3,0,8,5,4,5,10,7.0,4.0,2.0,4.0,7.0,7,1,6,6,6,17
32500000,120,1,733244,73.0,1,61.0,1,1,0,1,2.0,0,16,3,1,4,5,4,5,5,6.0,2.0,2.0,4.0,5.0,7,4,3,6,2,18
10500000,15,1,733684,66.5,1,68.77,0,1,1,1,2.0,2,2,3,0,7,4,5,4,7,7.0,6.0,3.0,3.0,6.0,7,6,6,10,10,9
40000000,15,0,732619,73.0,2,71.3,1,1,1,1,2.0,3,2,3,1,8,5,6,4,5,9.0,5.0,3.0,4.0,4.0,9,2,4,8,10,17
38000000,169,1,733996,84.3,1,86.5,1,1,1,0,2.0,0,16,2,0,1,5,5,5,7,7.0,4.0,2.0,4.0,4.0,8,6,5,7,10,9
18000000,63,1,733336,77.6,2,77.8,1,1,1,1,2.0,0,2,3,0,7,5,6,7,9,9.0,5.0,3.0,4.0,6.0,9,4,3,7,5,19
121000000,29,1,732241,56.4,1,72.0,1,1,0,1,2.0,0,23,2,0,5,3,3,4,10,10.0,1.0,3.0,4.0,7.0,5,5,4,7,4,17
7500000,175,0,733175,92.0,1,86.29,0,1,0,1,2.0,0,16,3,0,3,4,4,4,7,9.0,4.0,4.0,4.0,6.0,10,3,5,7,2,16
33500000,38,1,734310,92.4,2,88.75,1,1,0,0,2.0,0,2,4,1,5,5,4,4,5,8.0,5.0,3.0,3.0,7.0,6,7,3,5,2,16
18000000,63,1,734672,54.6,1,49.6,1,0,1,1,2.0,0,16,2,0,7,3,4,6,10,10.0,4.0,3.0,4.0,8.0,5,2,5,5,3,11
18000000,120,1,733622,87.0,1,71.0,0,1,0,1,2.0,0,0,2,0,8,5,4,3,5,9.0,4.0,3.0,4.0,10.0,10,7,1,9,10,9
34500000,15,0,734367,73.8,2,92.9,1,1,1,1,2.0,0,23,3,1,7,5,5,5,8,7.0,3.0,3.0,4.0,8.0,9,7,2,7,1,4
18000000,131,1,734647,67.0,1,50.0,0,0,1,1,2.0,2,2,1,0,4,3,3,3,5,7.0,2.0,3.0,3.0,7.0,7,6,5,8,1,4
20000000,7,1,733538,65.0,2,69.0,1,1,1,1,2.0,0,16,2,0,8,4,5,6,7,7.0,3.0,3.0,4.0,2.0,4,5,6,6,1,4
31500000,38,1,734378,73.4,1,74.4,1,1,1,1,2.0,0,2,2,1,9,6,4,4,9,8.0,3.0,3.0,3.0,5.0,3,3,3,0,5,19
40500000,15,0,733710,68.3,1,82.0,1,1,1,0,2.0,0,2,3,0,6,6,4,4,8,10.0,4.0,3.0,4.0,10.0,9,4,4,7,2,18
24000000,115,1,733974,62.0,1,60.2,0,1,0,1,2.0,0,0,2,0,2,5,5,3,6,8.0,4.0,3.0,3.0,8.0,6,7,1,7,2,18
21000000,0,0,733626,70.0,2,70.0,1,1,1,1,2.0,0,2,3,0,5,6,4,5,5,10.0,4.0,3.0,4.0,3.0,7,3,4,7,7,20
55000000,72,0,734071,92.2,1,94.3,1,1,1,1,1.0,0,23,4,1,1,6,4,8,5,9.0,3.0,3.0,4.0,10.0,7,6,3,7,3,24
49000000,15,1,733340,83.2,1,77.33,1,1,0,1,2.0,0,16,3,1,5,6,4,4,5,7.0,3.0,3.0,4.0,6.0,7,4,1,5,9,20
40000000,143,0,734206,78.61,1,76.33,1,0,1,1,2.0,0,0,2,0,8,4,4,4,5,9.0,5.0,3.0,4.0,4.0,5,7,2,7,12,22
45000000,15,1,733016,85.2,2,72.4,0,0,0,1,2.0,0,2,2,0,2,6,5,6,7,10.0,4.0,3.0,4.0,2.0,5,0,5,7,10,9
32500000,15,1,735107,71.0,1,75.69,1,1,1,1,2.0,0,2,2,1,3,4,4,5,6,9.0,5.0,3.0,4.0,10.0,8,6,3,8,7,20
32500000,38,1,733617,88.4,2,74.6,0,1,0,1,2.0,0,2,3,0,4,6,5,5,6,8.0,4.0,3.0,3.0,6.0,3,0,3,6,2,18
40000000,63,1,732264,70.2,2,61.2,1,1,1,1,2.0,0,16,3,0,6,4,6,6,6,9.0,4.0,4.0,4.0,4.0,8,6,2,6,6,17
32500000,143,1,733813,85.0,2,74.4,1,1,1,0,1.0,0,2,2,0,10,4,5,6,5,8.0,5.0,3.0,3.0,2.0,6,8,6,6,6,17
32500000,15,1,733532,90.0,1,94.5,1,1,1,1,2.0,0,16,3,1,4,3,3,4,5,9.0,3.0,4.0,4.0,5.0,5,2,2,4,2,18
30000000,133,1,733168,77.8,2,58.8,1,0,1,1,2.0,0,0,3,0,8,4,4,5,7,9.0,5.0,3.0,4.0,4.0,7,4,4,6,1,4
18000000,115,1,733339,73.5,1,71.85,1,1,0,0,2.0,0,16,2,0,9,3,4,5,6,10.0,4.0,3.0,3.0,9.0,8,7,3,8,1,4
65000000,131,1,732982,76.4,2,66.0,1,1,1,0,2.0,0,2,4,0,3,4,4,3,9,10.0,4.0,3.0,4.0,8.0,10,7,3,8,2,18
14500000,15,0,734414,71.0,2,64.0,1,1,1,0,2.0,0,0,4,1,10,6,4,3,6,8.0,3.0,3.0,3.0,0.0,0,0,2,0,2,16
38000000,15,1,733196,81.0,1,86.1,1,1,1,1,2.0,0,16,5,0,6,4,4,4,6,9.0,5.0,4.0,4.0,8.0,8,5,1,7,3,11
30000000,0,0,734089,82.0,1,79.0,0,1,1,0,2.0,0,2,3,1,8,4,3,5,9,7.0,4.0,3.0,3.0,8.0,5,7,3,9,3,24
8000000,133,1,734254,66.66,1,80.4,0,0,1,0,2.0,0,0,2,0,2,5,5,5,8,9.0,5.0,3.0,4.0,7.0,7,4,3,6,14,18
12000000,7,1,734290,73.8,2,60.2,1,1,0,1,2.0,0,2,1,0,4,5,5,4,7,8.0,4.0,3.0,3.0,2.0,8,5,5,3,3,24
18000000,143,1,733854,77.0,1,65.0,1,0,1,1,2.0,0,0,2,0,10,4,3,3,6,8.0,4.0,3.0,4.0,6.0,3,0,3,0,3,24
34000000,15,0,734425,84.5,1,93.8,0,1,1,0,2.0,0,16,4,0,5,5,5,6,6,9.0,4.0,4.0,4.0,8.0,10,6,0,7,2,18
8500000,15,0,733963,72.4,2,63.6,1,1,1,1,2.0,0,2,2,0,2,2,2,2,7,8.0,5.0,3.0,3.0,4.0,1,0,3,0,10,9
18000000,133,1,733429,70.0,1,62.0,1,1,1,1,2.0,0,0,2,0,10,3,4,4,10,10.0,3.0,3.0,4.0,8.0,8,4,5,8,7,20
13000000,131,1,733598,72.0,1,72.0,1,0,1,0,2.0,0,16,2,0,6,4,2,4,9,7.0,3.0,3.0,4.0,5.0,7,4,1,7,5,19
45000000,143,1,733298,83.0,2,71.4,1,1,0,1,2.0,0,2,2,0,8,4,5,5,10,10.0,4.0,3.0,4.0,9.0,8,5,4,7,2,18
